Chr	Start	End	Target	Score	IM_PET
chrX	6287365	6289365	FBgn0010014	0.959	0
chrX	6287365	6289365	schlank	0.962	0
chrX	6287365	6289365	CG11700	0.973	0
chrX	6287578	6289578	FBgn0010014	0.959	0
chrX	6287578	6289578	CG34434	0.941	0
chrX	6287578	6289578	CG32732	0.935	0
chrX	6289914	6291914	FBgn0010014	0.959	0
chrX	6289914	6291914	CG15891	0.967	0
chrX	6289914	6291914	CG3815	0.976	0
chrX	6290395	6292395	FBgn0010014	0.959	0
chrX	6290395	6292395	wuho	0.953	0
chrX	6290395	6292395	CG3815	0.992	0
chrX	6290866	6292866	CG11700	0.986	0
chrX	6290866	6292866	wuho	0.998	0
chrX	6290866	6292866	CG3815	0.996	0
chrX	6293842	6295842	FBgn0010014	0.961	0
chrX	6293842	6295842	CG34434	0.941	0
chrX	6293842	6295842	mldr	0.94	0
chrX	6294298	6296298	FBgn0010014	0.961	0
chrX	6294298	6296298	CG34434	0.941	0
chrX	6294298	6296298	mldr	0.945	0
chrX	6299792	6301792	FBgn0010014	0.962	0
chrX	6299792	6301792	CG34434	0.943	0
chrX	6299792	6301792	CG2059	0.927	0
chrX	6299915	6301915	FBgn0010014	0.962	0
chrX	6299915	6301915	CG34434	0.943	0
chrX	6299915	6301915	CG2059	0.927	0
chrX	6346133	6348133	kdn	0.995	0
chrX	6346133	6348133	CG4593	0.976	0
chrX	6346133	6348133	CG14427	0.982	0
chrX	6346231	6348231	kdn	0.994	0
chrX	6346231	6348231	CG4593	0.976	0
chrX	6346231	6348231	CG14427	0.982	0
chrX	6346498	6348498	CG4593	0.976	0
chrX	6346498	6348498	CG14427	0.982	0
chrX	6346498	6348498	unc-119	0.973	0
chrX	6346830	6348830	CG4593	0.976	0
chrX	6346830	6348830	CG14427	0.982	0
chrX	6346830	6348830	unc-119	0.975	0
chrX	6349656	6351656	CG4593	0.975	0
chrX	6349656	6351656	CG14427	0.982	0
chrX	6349656	6351656	unc-119	0.975	0
chrX	6349711	6351711	CG4593	0.975	0
chrX	6349711	6351711	CG14427	0.982	0
chrX	6349711	6351711	unc-119	0.975	0
chrX	6350036	6352036	CG4593	0.974	0
chrX	6350036	6352036	CG14427	0.982	0
chrX	6350036	6352036	unc-119	0.975	0
chrX	6352213	6354213	CG4593	0.97	0
chrX	6352213	6354213	CG14427	0.982	0
chrX	6352213	6354213	unc-119	0.975	0
chrX	6365000	6367000	PpV	0.973	0
chrX	6365000	6367000	CG4593	0.962	0
chrX	6365000	6367000	CG14427	0.98	0
chrX	6365000	6367000	unc-119	0.962	0
chrX	6365258	6367258	CG4593	0.962	0
chrX	6365258	6367258	CG14427	0.98	0
chrX	6365258	6367258	unc-119	0.962	0
chrX	6365403	6367403	CG4593	0.958	0
chrX	6365403	6367403	CG14427	0.98	0
chrX	6365403	6367403	unc-119	0.962	0
chrX	6371440	6373440	CG4593	0.895	0
chrX	6371440	6373440	CG14427	0.978	0
chrX	6371440	6373440	unc-119	0.933	0
chrX	6523541	6525541	Rab18	0.96	0
chrX	6523541	6525541	cv	0.956	0
chrX	6523541	6525541	CG15765	0.979	0
chrX	6524073	6526073	Rab18	0.96	0
chrX	6524073	6526073	cv	0.956	0
chrX	6524073	6526073	CG15765	0.979	0
chrX	6531941	6533941	cv	0.962	0
chrX	6531941	6533941	CG15765	0.972	0
chrX	6531941	6533941	CG16721	0.962	0
chrX	6531941	6533941	Spat	0.966	0
chrX	6532223	6534223	cv	0.962	0
chrX	6532223	6534223	CG15765	0.972	0
chrX	6532223	6534223	CG16721	0.962	0
chrX	6533134	6535134	cv	0.962	0
chrX	6533134	6535134	CG15765	0.972	0
chrX	6533134	6535134	CG16721	0.962	0
chrX	6589881	6591881	CG16721	0.978	0
chrX	6589881	6591881	Shmt	0.979	0
chrX	6589881	6591881	CG2059	0.966	0
chrX	6602849	6604849	Rab18	0.973	0
chrX	6602849	6604849	CG16721	0.968	0
chrX	6602849	6604849	Shmt	0.981	0
chrX	6602960	6604960	Rab18	0.973	0
chrX	6602960	6604960	CG16721	0.968	0
chrX	6602960	6604960	Shmt	0.981	0
chrX	6603120	6605120	Rab18	0.973	0
chrX	6603120	6605120	CG16721	0.968	0
chrX	6603120	6605120	Shmt	0.981	0
chrX	6603742	6605742	Rab18	0.973	0
chrX	6603742	6605742	CG16721	0.968	0
chrX	6603742	6605742	Shmt	0.981	0
chrX	6652890	6654890	CG33080	0.962	0
chrX	6652890	6654890	CG15765	0.96	0
chrX	6652890	6654890	fs(1)M3	0.967	0
chrX	6653728	6655728	CG33080	0.962	0
chrX	6653728	6655728	CG15765	0.96	0
chrX	6653728	6655728	fs(1)M3	0.967	0
chrX	6654252	6656252	CG33080	0.962	0
chrX	6654252	6656252	CG15765	0.96	0
chrX	6654252	6656252	fs(1)M3	0.967	0
chrX	6660982	6662982	CG15765	0.966	0
chrX	6660982	6662982	fs(1)M3	0.965	0
chrX	6660982	6662982	CG3198	0.966	0
chrX	6676686	6678686	CG33080	0.965	0
chrX	6676686	6678686	CG15765	0.962	0
chrX	6676686	6678686	fs(1)M3	0.955	0
chrX	6677093	6679093	CG33080	0.965	0
chrX	6677093	6679093	CG15765	0.962	0
chrX	6677093	6679093	CG3226	0.961	0
chrX	6683069	6685069	CG33080	0.961	0
chrX	6683069	6685069	fs(1)M3	0.953	0
chrX	6683069	6685069	rux	0.963	0
chrX	6683783	6685783	CG33080	0.961	0
chrX	6683783	6685783	fs(1)M3	0.953	0
chrX	6683783	6685783	rux	0.963	0
chrX	6687230	6689230	CG33080	0.956	0
chrX	6687230	6689230	CG15771	0.953	0
chrX	6687230	6689230	rux	0.961	0
chrX	6687632	6689632	CG15771	0.962	0
chrX	6687632	6689632	rux	0.961	0
chrX	6687632	6689632	CG14441	0.984	0
chrX	6687738	6689738	CG15771	0.961	0
chrX	6687738	6689738	rux	0.961	0
chrX	6687738	6689738	CG14441	0.975	0
chrX	6693672	6695672	CG15771	0.961	0
chrX	6693672	6695672	rux	0.97	0
chrX	6693672	6695672	CG14442	0.958	0
chrX	6742723	6744723	lin-52	0.952	0
chrX	6742723	6744723	FBgn0029952	0.962	0
chrX	6742723	6744723	Pdp	0.945	0
chrX	6742956	6744956	lin-52	0.952	0
chrX	6742956	6744956	FBgn0029952	0.962	0
chrX	6742956	6744956	Pdp	0.945	0
chrX	6743203	6745203	lin-52	0.952	0
chrX	6743203	6745203	FBgn0029952	0.962	0
chrX	6743203	6745203	Pdp	0.945	0
chrX	6758526	6760526	FBgn0029836	0.939	0
chrX	6758526	6760526	FBgn0029952	0.955	0
chrX	6758526	6760526	Pdp	0.961	0
chrX	6759086	6761086	FBgn0029836	0.939	0
chrX	6759086	6761086	FBgn0029952	0.955	0
chrX	6759086	6761086	Pdp	0.961	0
chrX	6769661	6771661	FBgn0029816	0.964	0
chrX	6769661	6771661	FBgn0029952	0.944	0
chrX	6769661	6771661	Pdp	0.96	0
chrX	6769965	6771965	FBgn0029816	0.964	0
chrX	6769965	6771965	FBgn0029952	0.944	0
chrX	6769965	6771965	Pdp	0.96	0
chrX	6770653	6772653	FBgn0029816	0.964	0
chrX	6770653	6772653	FBgn0029952	0.944	0
chrX	6770653	6772653	Pdp	0.96	0
chrX	6819332	6821332	FBgn0029816	0.962	0
chrX	6819332	6821332	CG3184	0.963	0
chrX	6819332	6821332	FBgn0262612	0.978	0
chrX	6819766	6821766	FBgn0029816	0.962	0
chrX	6819766	6821766	CG3184	0.964	0
chrX	6819766	6821766	FBgn0262612	0.978	0
chrX	6820063	6822063	FBgn0029816	0.962	0
chrX	6820063	6822063	CG3184	0.967	0
chrX	6820063	6822063	FBgn0262612	0.978	0
chrX	6820446	6822446	FBgn0029816	0.961	0
chrX	6820446	6822446	FBgn0262612	0.978	0
chrX	6820446	6822446	FBgn0052718	0.948	0
chrX	6820459	6822459	FBgn0029816	0.961	0
chrX	6820459	6822459	FBgn0262612	0.978	0
chrX	6820459	6822459	FBgn0052718	0.948	0
chrX	6823715	6825715	FBgn0029816	0.957	0
chrX	6823715	6825715	FBgn0262612	0.979	0
chrX	6823715	6825715	FBgn0052718	0.948	0
chrX	6823990	6825990	FBgn0029816	0.957	0
chrX	6823990	6825990	CG3184	0.953	0
chrX	6823990	6825990	FBgn0262612	0.98	0
chrX	6848379	6850379	FBgn0262612	0.979	0
chrX	6848379	6850379	FBgn0029952	0.95	0
chrX	6848379	6850379	FBgn0052718	0.95	0
chrX	6852441	6854441	CG4558	0.997	0
chrX	6852441	6854441	FBgn0262612	0.979	0
chrX	6852441	6854441	FBgn0029952	0.954	0
chrX	6852893	6854893	CG4558	0.989	0
chrX	6852893	6854893	FBgn0262612	0.979	0
chrX	6852893	6854893	FBgn0029952	0.954	0
chrX	6854003	6856003	CG4558	0.952	0
chrX	6854003	6856003	FBgn0262612	0.978	0
chrX	6854003	6856003	FBgn0029952	0.956	0
chrX	6854632	6856632	CG4558	1	0
chrX	6854632	6856632	FBgn0262612	0.978	0
chrX	6854632	6856632	FBgn0029952	0.956	0
chrX	6867491	6869491	FBgn0262612	0.972	0
chrX	6867491	6869491	FBgn0029952	0.964	0
chrX	6867491	6869491	Pdp	0.946	0
chrX	6867779	6869779	FBgn0262612	0.971	0
chrX	6867779	6869779	FBgn0029952	0.964	0
chrX	6867779	6869779	Pdp	0.946	0
chrX	6868591	6870591	FBgn0262612	0.971	0
chrX	6868591	6870591	FBgn0029952	0.964	0
chrX	6868591	6870591	Pdp	0.959	0
chrX	6876425	6878425	FBgn0262612	0.964	0
chrX	6876425	6878425	FBgn0029952	0.971	0
chrX	6876425	6878425	Pdp	0.959	0
chrX	6876680	6878680	FBgn0262612	0.964	0
chrX	6876680	6878680	FBgn0029952	0.971	0
chrX	6876680	6878680	Pdp	0.959	0
chrX	6876770	6878770	FBgn0262612	0.964	0
chrX	6876770	6878770	FBgn0029952	0.971	0
chrX	6876770	6878770	Pdp	0.959	0
chrX	6979980	6981980	Rpt4	0.981	0
chrX	6979980	6981980	FBgn0029863	0.98	0
chrX	6979980	6981980	bou	0.999	0
chrX	6980085	6982085	Rpt4	0.981	0
chrX	6980085	6982085	FBgn0029863	0.98	0
chrX	6980085	6982085	bou	0.999	0
chrX	6980640	6982640	Rpt4	0.981	0
chrX	6980640	6982640	FBgn0029863	0.98	0
chrX	6980640	6982640	bou	0.99	0
chrX	6988784	6990784	Top3beta	0.967	0
chrX	6988784	6990784	Rpt4	0.981	0
chrX	6988784	6990784	FBgn0029863	0.982	0
chrX	6988896	6990896	Rpt4	0.981	0
chrX	6988896	6990896	FBgn0029863	0.982	0
chrX	6988896	6990896	bou	0.994	0
chrX	7009704	7011704	Rpt4	0.97	0
chrX	7009704	7011704	FBgn0029863	0.979	0
chrX	7009704	7011704	Pdp	0.964	0
chrX	7010278	7012278	Rpt4	0.97	0
chrX	7010278	7012278	FBgn0029863	0.979	0
chrX	7010278	7012278	Pdp	0.964	0
chrX	7010721	7012721	Rpt4	0.97	0
chrX	7010721	7012721	FBgn0029863	0.979	0
chrX	7010721	7012721	Pdp	0.963	0
chrX	7012874	7014874	Rpt4	0.968	0
chrX	7012874	7014874	FBgn0029863	0.979	0
chrX	7012874	7014874	Pdp	0.965	0
chrX	7038809	7040809	Pdp	0.975	0
chrX	7038809	7040809	CG10932	0.964	0
chrX	7038809	7040809	Nek2	0.964	0
chrX	7038983	7040983	Pdp	0.975	0
chrX	7038983	7040983	CG10932	0.964	0
chrX	7038983	7040983	Nek2	0.964	0
chrX	7039214	7041214	Pdp	0.975	0
chrX	7039214	7041214	CG10932	0.964	0
chrX	7039214	7041214	Nek2	0.964	0
chrX	7040579	7042579	Pdp	0.975	0
chrX	7040579	7042579	CG10932	0.964	0
chrX	7040579	7042579	Nek2	0.964	0
chrX	7101090	7103090	Rbcn-3A	0.958	0
chrX	7101090	7103090	Rpt4	0.948	0
chrX	7101090	7103090	FBgn0052718	0.966	0
chrX	7101272	7103272	Rbcn-3A	0.958	0
chrX	7101272	7103272	Rpt4	0.948	0
chrX	7101272	7103272	FBgn0052718	0.966	0
chrX	7103523	7105523	Top3beta	0.954	0
chrX	7103523	7105523	Rpt4	0.948	0
chrX	7103523	7105523	FBgn0052718	0.966	0
chrX	7103812	7105812	Top3beta	0.954	0
chrX	7103812	7105812	Rpt4	0.948	0
chrX	7103812	7105812	FBgn0052718	0.965	0
chrX	7104193	7106193	Top3beta	0.954	0
chrX	7104193	7106193	Rpt4	0.948	0
chrX	7104193	7106193	FBgn0052718	0.965	0
chrX	7108769	7110769	Top3beta	0.956	0
chrX	7108769	7110769	Rpt4	0.957	0
chrX	7108769	7110769	FBgn0052718	0.964	0
chrX	7108838	7110838	Top3beta	0.956	0
chrX	7108838	7110838	Rpt4	0.957	0
chrX	7108838	7110838	FBgn0052718	0.964	0
chrX	7109156	7111156	Top3beta	0.956	0
chrX	7109156	7111156	Rpt4	0.957	0
chrX	7109156	7111156	FBgn0052718	0.964	0
chrX	7109164	7111164	Top3beta	0.956	0
chrX	7109164	7111164	Rpt4	0.957	0
chrX	7109164	7111164	FBgn0052718	0.964	0
chrX	7109211	7111211	Top3beta	0.956	0
chrX	7109211	7111211	Rpt4	0.957	0
chrX	7109211	7111211	FBgn0052718	0.964	0
chrX	7285161	7287161	Rpt4	0.936	0
chrX	7285161	7287161	FBgn0029863	0.954	0
chrX	7285161	7287161	ND-B16.6	0.929	0
chrX	7292665	7294665	FBgn0029863	0.952	0
chrX	7292665	7294665	unc-119	0.982	0
chrX	7292665	7294665	brk	0.953	0
chrX	7292917	7294917	FBgn0029863	0.952	0
chrX	7292917	7294917	CG4593	0.93	0
chrX	7292917	7294917	brk	0.976	0
chrX	7293003	7295003	FBgn0029863	0.952	0
chrX	7293003	7295003	unc-119	0.983	0
chrX	7293003	7295003	brk	0.99	0
chrX	7294345	7296345	FBgn0029863	0.951	0
chrX	7294345	7296345	ND-B16.6	0.917	0
chrX	7294345	7296345	brk	0.961	0
chrX	7295006	7297006	FBgn0029863	0.951	0
chrX	7295006	7297006	ND-B16.6	0.917	0
chrX	7295006	7297006	brk	0.988	0
chrX	7295532	7297532	FBgn0029863	0.951	0
chrX	7295532	7297532	ND-B16.6	0.917	0
chrX	7295532	7297532	brk	0.966	0
chrX	7297425	7299425	FBgn0029863	0.951	0
chrX	7297425	7299425	ND-B16.6	0.917	0
chrX	7297425	7299425	brk	0.96	0
chrX	7297532	7299532	FBgn0029863	0.951	0
chrX	7297532	7299532	ND-B16.6	0.917	0
chrX	7297532	7299532	brk	0.98	0
chrX	7297873	7299873	FBgn0029863	0.951	0
chrX	7297873	7299873	ND-B16.6	0.917	0
chrX	7297873	7299873	brk	0.985	0
chrX	7297918	7299918	FBgn0029863	0.951	0
chrX	7297918	7299918	brk	0.984	0
chrX	7297918	7299918	CBP	0.926	0
chrX	7298653	7300653	brk	0.953	0
chrX	7298653	7300653	CG18155	0.958	0
chrX	7298653	7300653	CBP	0.942	0
chrX	7298958	7300958	FBgn0029863	0.937	0
chrX	7298958	7300958	ND-B16.6	0.917	0
chrX	7298958	7300958	CBP	0.938	0
chrX	7299615	7301615	FBgn0029863	0.937	0
chrX	7299615	7301615	ND-B16.6	0.917	0
chrX	7299615	7301615	FBgn0029948	0.917	0
chrX	7299615	7301615	sdt	0.928	0
chrX	7299736	7301736	FBgn0029863	0.937	0
chrX	7299736	7301736	brk	0.977	0
chrX	7299736	7301736	sdt	0.928	0
chrX	7307355	7309355	ND-B16.6	0.92	0
chrX	7307355	7309355	CBP	0.955	0
chrX	7307355	7309355	sdt	0.94	0
chrX	7308712	7310712	CBP	0.93	0
chrX	7308712	7310712	FBgn0029952	0.928	0
chrX	7308712	7310712	sdt	0.944	0
chrX	7316141	7318141	ND-B16.6	0.921	0
chrX	7316141	7318141	FBgn0261615	0.945	0
chrX	7316141	7318141	sdt	0.946	0
chrX	7316332	7318332	brk	0.957	0
chrX	7316332	7318332	FBgn0261615	0.935	0
chrX	7316332	7318332	sdt	0.946	0
chrX	7316593	7318593	ND-B16.6	0.921	0
chrX	7316593	7318593	brk	0.936	0
chrX	7316593	7318593	FBgn0029952	0.921	0
chrX	7316593	7318593	sdt	0.946	0
chrX	7320188	7322188	ND-B16.6	0.921	0
chrX	7320188	7322188	Atg5	0.943	0
chrX	7320188	7322188	sdt	0.959	0
chrX	7320695	7322695	brk	0.971	0
chrX	7320695	7322695	CG18155	0.958	0
chrX	7320695	7322695	sdt	0.959	0
chrX	7323022	7325022	ND-B16.6	0.916	0
chrX	7323022	7325022	sdt	0.959	0
chrX	7323022	7325022	Corp	0.909	0
chrX	7323150	7325150	ND-B16.6	0.916	0
chrX	7323150	7325150	sdt	0.959	0
chrX	7323150	7325150	Corp	0.909	0
chrX	7323613	7325613	brk	0.958	0
chrX	7323613	7325613	CG18155	0.948	0
chrX	7323613	7325613	sdt	0.959	0
chrX	7323886	7325886	brk	0.925	0
chrX	7323886	7325886	CG18155	0.953	0
chrX	7323886	7325886	sdt	0.959	0
chrX	7335301	7337301	FBgn0029946	0.97	0
chrX	7335301	7337301	sdt	0.963	0
chrX	7335301	7337301	Corp	0.921	0
chrX	7335623	7337623	brk	0.948	0
chrX	7335623	7337623	CG18155	0.958	0
chrX	7335623	7337623	sdt	0.963	0
chrX	7336016	7338016	brk	0.921	0
chrX	7336016	7338016	FBgn0261848	0.937	0
chrX	7336016	7338016	sdt	0.963	0
chrX	7336016	7338016	Corp	0.921	0
chrX	7336162	7338162	FBgn0261848	0.947	0
chrX	7336162	7338162	sdt	0.963	0
chrX	7336162	7338162	Corp	0.921	0
chrX	7336838	7338838	ND-B16.6	0.906	0
chrX	7336838	7338838	sdt	0.963	0
chrX	7336838	7338838	Corp	0.922	0
chrX	7703967	7705967	CG3032	0.975	0
chrX	7703967	7705967	CG4593	0.98	0
chrX	7703967	7705967	CG14427	0.978	0
chrX	7704126	7706126	CG3032	0.975	0
chrX	7704126	7706126	CG4593	0.98	0
chrX	7704126	7706126	CG14427	0.978	0
chrX	7704239	7706239	CG3032	0.975	0
chrX	7704239	7706239	CG4593	0.98	0
chrX	7704239	7706239	CG14427	0.978	0
chrX	7727147	7729147	CG14427	0.982	0
chrX	7727147	7729147	Trf2	0.982	0
chrX	7727147	7729147	CG1440	0.979	0
chrX	7727408	7729408	CG14427	0.982	0
chrX	7727408	7729408	Trf2	0.982	0
chrX	7727408	7729408	CG1440	0.979	0
chrX	7727766	7729766	CG14427	0.982	0
chrX	7727766	7729766	Trf2	0.982	0
chrX	7727766	7729766	CG1440	0.979	0
chrX	7728049	7730049	CG14427	0.982	0
chrX	7728049	7730049	Trf2	0.982	0
chrX	7728049	7730049	CG1440	0.979	0
chrX	7728370	7730370	CG14427	0.982	0
chrX	7728370	7730370	Trf2	0.982	0
chrX	7728370	7730370	CG1440	0.979	0
chrX	7736375	7738375	CG14427	0.982	0
chrX	7736375	7738375	Trf2	0.982	0
chrX	7736375	7738375	CG1440	0.982	0
chrX	7736799	7738799	CG14427	0.982	0
chrX	7736799	7738799	Trf2	0.982	0
chrX	7736799	7738799	CG1440	0.982	0
chrX	7746777	7748777	CG14427	0.979	0
chrX	7746777	7748777	Trf2	0.98	0
chrX	7746777	7748777	CG1440	0.982	0
chrX	7747043	7749043	CG14427	0.979	0
chrX	7747043	7749043	Trf2	0.98	0
chrX	7747043	7749043	CG1440	0.982	0
chrX	7899534	7901534	ogre	0.946	0
chrX	7899534	7901534	CG14427	0.962	0
chrX	7899534	7901534	CG1575	0.936	0
chrX	7900032	7902032	ogre	0.946	0
chrX	7900032	7902032	CG14427	0.962	0
chrX	7900032	7902032	CG1575	0.932	0
chrX	7900040	7902040	ogre	0.946	0
chrX	7900040	7902040	CG14427	0.962	0
chrX	7900040	7902040	CG1575	0.932	0
chrX	7900933	7902933	ogre	0.946	0
chrX	7900933	7902933	CG14427	0.962	0
chrX	7900933	7902933	FBgn0029974	0.998	0
chrX	7911093	7913093	ogre	0.96	0
chrX	7911093	7913093	CG14427	0.948	0
chrX	7911093	7913093	CG10778	0.958	0
chrX	7919475	7921475	ogre	0.947	0
chrX	7919475	7921475	CG14427	0.942	0
chrX	7919475	7921475	CG10778	0.948	0
chrX	7919812	7921812	ogre	0.947	0
chrX	7919812	7921812	CG14427	0.942	0
chrX	7919812	7921812	oc	0.928	0
chrX	7929854	7931854	ogre	0.947	0
chrX	7929854	7931854	CG3032	0.955	0
chrX	7929854	7931854	mahe	0.973	0
chrX	7930201	7932201	CG3032	0.955	0
chrX	7930201	7932201	mahe	0.977	0
chrX	7930201	7932201	RpS14b	0.998	0
chrX	7931886	7933886	ogre	0.949	0
chrX	7931886	7933886	CG3032	0.958	0
chrX	7931886	7933886	CG4593	0.959	0
chrX	7932122	7934122	ogre	0.949	0
chrX	7932122	7934122	CG3032	0.958	0
chrX	7932122	7934122	CG4593	0.959	0
chrX	7932262	7934262	ogre	0.949	0
chrX	7932262	7934262	CG3032	0.958	0
chrX	7932262	7934262	CG4593	0.959	0
chrX	7937032	7939032	CG3032	0.958	0
chrX	7937032	7939032	CG4593	0.962	0
chrX	7937032	7939032	unc-119	0.965	0
chrX	7937292	7939292	CG4593	0.962	0
chrX	7937292	7939292	unc-119	0.965	0
chrX	7937292	7939292	mahe	0.993	0
chrX	7945983	7947983	CG3032	0.97	0
chrX	7945983	7947983	CG4593	0.974	0
chrX	7945983	7947983	unc-119	0.972	0
chrX	7966546	7968546	CG4593	0.962	0
chrX	7966546	7968546	CG14427	0.962	0
chrX	7966546	7968546	unc-119	0.98	0
chrX	7967096	7969096	CG4593	0.962	0
chrX	7967096	7969096	CG14427	0.962	0
chrX	7967096	7969096	unc-119	0.98	0
chrX	7967104	7969104	CG4593	0.962	0
chrX	7967104	7969104	CG14427	0.962	0
chrX	7967104	7969104	unc-119	0.98	0
chrX	7967144	7969144	CG4593	0.962	0
chrX	7967144	7969144	CG14427	0.962	0
chrX	7967144	7969144	unc-119	0.98	0
chrX	8057219	8059219	unc-119	0.928	0
chrX	8057219	8059219	FBgn0052718	0.908	0
chrX	8057219	8059219	mys	0.937	0
chrX	8057977	8059977	unc-119	0.928	0
chrX	8057977	8059977	Upf2	0.91	0
chrX	8057977	8059977	CG1575	0.885	0
chrX	8058252	8060252	unc-119	0.928	0
chrX	8058252	8060252	Upf2	0.94	0
chrX	8058252	8060252	CG1575	0.905	0
chrX	8073882	8075882	unc-119	0.926	0
chrX	8073882	8075882	Upf2	0.985	0
chrX	8073882	8075882	UbcE2H	0.948	0
chrX	8073896	8075896	unc-119	0.926	0
chrX	8073896	8075896	Upf2	0.985	0
chrX	8073896	8075896	UbcE2H	0.948	0
chrX	8092638	8094638	unc-119	0.926	0
chrX	8092638	8094638	sws	0.917	0
chrX	8092638	8094638	Gclc	0.972	0
chrX	8116088	8118088	FBgn0085366	0.966	0
chrX	8116088	8118088	cyr	0.974	0
chrX	8116088	8118088	CG2120	0.978	0
chrX	8116398	8118398	FBgn0085366	0.966	0
chrX	8116398	8118398	cyr	0.994	0
chrX	8116398	8118398	CG2120	0.96	0
chrX	8119955	8121955	FBgn0085366	0.964	0
chrX	8119955	8121955	CG1575	0.959	0
chrX	8119955	8121955	CG10970	0.957	0
chrX	8120085	8122085	FBgn0085366	0.964	0
chrX	8120085	8122085	CG1575	0.953	0
chrX	8120085	8122085	CG10970	0.957	0
chrX	8129361	8131361	CG10970	0.969	0
chrX	8129361	8131361	CG44325	0.961	0
chrX	8129361	8131361	AP-1gamma	0.962	0
chrX	8130998	8132998	CG18262	0.981	0
chrX	8130998	8132998	CG10970	0.969	0
chrX	8130998	8132998	AP-1gamma	0.962	0
chrX	8131768	8133768	CG18262	0.975	0
chrX	8131768	8133768	CG10970	0.969	0
chrX	8131768	8133768	AP-1gamma	0.962	0
chrX	8140741	8142741	CG2278	0.956	0
chrX	8140741	8142741	CG10970	0.957	0
chrX	8140741	8142741	AP-1gamma	0.966	0
chrX	8142165	8144165	FBgn0085366	0.952	0
chrX	8142165	8144165	CG10970	0.957	0
chrX	8142165	8144165	AP-1gamma	0.966	0
chrX	8142663	8144663	FBgn0030009	0.955	0
chrX	8142663	8144663	CG10970	0.957	0
chrX	8142663	8144663	AP-1gamma	0.966	0
chrX	8142671	8144671	FBgn0085366	0.952	0
chrX	8142671	8144671	CG10970	0.957	0
chrX	8142671	8144671	AP-1gamma	0.966	0
chrX	8144169	8146169	slpr	0.959	0
chrX	8144169	8146169	CG10970	0.957	0
chrX	8144169	8146169	AP-1gamma	0.966	0
chrX	8144532	8146532	Gbeta5	0.972	0
chrX	8144532	8146532	slpr	0.959	0
chrX	8144532	8146532	AP-1gamma	0.966	0
chrX	8148195	8150195	snz	0.961	0
chrX	8148195	8150195	CG2278	0.966	0
chrX	8148195	8150195	AP-1gamma	0.966	0
chrX	8156377	8158377	unc-119	0.949	0
chrX	8156377	8158377	FBgn0030039	0.939	0
chrX	8156377	8158377	fh	0.936	0
chrX	8209973	8211973	e(r)	0.98	0
chrX	8209973	8211973	CG10970	0.958	0
chrX	8209973	8211973	CG44325	0.947	0
chrX	8210006	8212006	e(r)	0.98	0
chrX	8210006	8212006	CG10970	0.958	0
chrX	8210006	8212006	CG44325	0.947	0
chrX	8210595	8212595	e(r)	0.98	0
chrX	8210595	8212595	CG10970	0.958	0
chrX	8210595	8212595	CG44325	0.947	0
chrX	8210829	8212829	e(r)	0.98	0
chrX	8210829	8212829	CG10970	0.958	0
chrX	8210829	8212829	CG44325	0.947	0
chrX	8241902	8243902	CG11369	0.97	0
chrX	8241902	8243902	e(r)	0.971	0
chrX	8241902	8243902	CG12118	0.957	0
chrX	8243092	8245092	CG11369	0.97	0
chrX	8243092	8245092	e(r)	0.971	0
chrX	8243092	8245092	CG12118	0.957	0
chrX	8243391	8245391	CG11369	0.97	0
chrX	8243391	8245391	e(r)	0.971	0
chrX	8243391	8245391	CG12118	0.957	0
chrX	8250814	8252814	CG11369	0.972	0
chrX	8250814	8252814	AP-1gamma	0.962	0
chrX	8250814	8252814	CG12118	0.967	0
chrX	8250814	8252814	CG12121	0.962	0
chrX	8269597	8271597	CG11369	0.974	0
chrX	8269597	8271597	AP-1gamma	0.962	0
chrX	8269597	8271597	CG12121	0.966	0
chrX	8270046	8272046	CG11369	0.974	0
chrX	8270046	8272046	AP-1gamma	0.962	0
chrX	8270046	8272046	CG12121	0.966	0
chrX	8272436	8274436	CG11369	0.974	0
chrX	8272436	8274436	CG1632	0.962	0
chrX	8272436	8274436	CG12121	0.964	0
chrX	8272516	8274516	CG11369	0.974	0
chrX	8272516	8274516	CG1632	0.977	0
chrX	8272516	8274516	CG12121	0.964	0
chrX	8272845	8274845	CG11369	0.974	0
chrX	8272845	8274845	CG1632	0.983	0
chrX	8272845	8274845	CG12121	0.964	0
chrX	8397033	8399033	FBgn0262612	0.948	0
chrX	8397033	8399033	Pdp	0.971	0
chrX	8397033	8399033	c12.1	0.957	0
chrX	8397364	8399364	Pdp	0.971	0
chrX	8397364	8399364	CG1387	0.978	0
chrX	8397364	8399364	c12.1	0.957	0
chrX	8398423	8400423	Pdp	0.971	0
chrX	8398423	8400423	CG1387	0.961	0
chrX	8398423	8400423	otu	0.961	0
chrX	8405604	8407604	FBgn0029952	0.953	0
chrX	8405604	8407604	Pdp	0.973	0
chrX	8405604	8407604	CG1387	0.955	0
chrX	8405624	8407624	FBgn0029952	0.953	0
chrX	8405624	8407624	Pdp	0.973	0
chrX	8405624	8407624	CG1387	0.949	0
chrX	8405931	8407931	FBgn0029952	0.953	0
chrX	8405931	8407931	Pdp	0.973	0
chrX	8405931	8407931	fh	0.945	0
chrX	8406247	8408247	FBgn0029952	0.953	0
chrX	8406247	8408247	Pdp	0.973	0
chrX	8406247	8408247	fh	0.945	0
